6.648510977625315954e-01,1.728949265822991022e-01,9.908226809807816338e-01,8.626743360369593105e-01,1.040229609902311170e-01,8.050172005804522302e-01,1.488480630442189367e-01,2.029375930001671158e-01,3.774154057164224030e-01,5.629499581589731960e-01,4.551892967228878817e-01,5.157374256218394404e-01,1.591552638131477071e-01,7.945749162282169653e-01,5.889892137207741740e-02
5.939140765221783136e-01,8.203151268936736962e-01,8.992619350716751780e-01,7.275159181172229372e-01,9.355524594152531126e-01,7.352411575893912365e-01,1.946507141967336318e-01,3.717304672165130941e-01,3.404125103375394423e-01,6.103644682968110136e-01,1.047260191642437333e+00,4.776846766368992858e-01,4.090221352814435440e-01,1.043726102074486795e+00,6.157318629632619472e-02
7.642513050571875244e-01,1.475172945366593158e+00,8.336244428281734953e-01,9.101523853368393979e-01,1.733841345425973124e+00,6.970373643101934746e-01,2.906955244183079268e-01,6.043026946244975939e-01,3.095496333451816517e-01,8.560122883390094417e-01,1.753315728466251944e+00,4.636797843663130192e-01,6.968975670551065260e-01,1.565274997017603642e+00,7.971894369850894557e-02
1.130821126977960001e+00,2.366733346292348994e+00,8.101964956957324882e-01,1.335761477034545841e+00,2.796826264381937044e+00,7.122659951584410232e-01,4.508794784615188789e-01,9.573609890707525105e-01,2.876545749425861165e-01,1.300336450685729339e+00,2.775991815272571994e+00,4.992587140344014185e-01,1.111634296190221471e+00,2.427564620105299831e+00,1.328502609717528982e-01
1.737826596095610965e+00,3.706259410840571533e+00,8.754818885544762841e-01,2.048312948992287108e+00,4.381796853155206506e+00,8.461442074473553010e-01,7.061460675855011360e-01,1.507484428827158496e+00,2.823712249180738154e-01,2.014391214095864413e+00,4.337794848652021251e+00,6.487384314634597748e-01,1.748111502114229054e+00,3.790421403974317816e+00,2.702751848441544702e-01
2.693942956602277672e+00,5.761489339466401738e+00,1.143160036912933331e+00,3.171368982539760406e+00,6.800461454713945919e+00,1.256915131466285640e+00,1.108549693480071152e+00,2.369659339726789771e+00,3.131271483105191322e-01,3.131443108723158009e+00,6.738337150769808659e+00,1.067719371882799750e+00,2.737554443491674760e+00,5.913038649958053838e+00,6.126418186363447038e-01
4.176327071597366825e+00,8.894142650833643415e+00,1.885277923909213449e+00,4.906229264640290744e+00,1.045141375779913417e+01,2.319130455948286151e+00,1.740743477260559446e+00,3.720228559650806233e+00,4.282982304385992700e-01,4.856658726939185655e+00,1.037442971573059225e+01,2.125859357663883120e+00,4.272007691114175998e+00,9.167494018532067912e+00,1.450593948810319889e+00
6.438468823752225845e+00,1.352379496214770604e+01,3.732907424260555551e+00,7.528168924027174747e+00,1.572438144301922769e+01,4.882643859387556518e+00,2.730971276912436796e+00,5.825310394311002504e+00,7.469759707755478928e-01,7.468533501070037772e+00,1.564367887295691162e+01,4.665829068007916192e+00,6.619270831372365826e+00,1.398679257378729446e+01,3.462399724168408799e+00
9.774156625803792409e+00,1.981873326801063939e+01,8.042751133798155649e+00,1.130460336940891430e+01,2.247378495135783893e+01,1.067711401991440923e+01,4.272312207255516192e+00,9.062464931894119502e+00,1.558025735534434908e+00,1.124146768994395629e+01,2.242558706921615652e+01,1.041461721907514715e+01,1.008365205124990283e+01,2.051314398632710834e+01,8.108929061623417311e+00
1.429202709211020306e+01,2.655633529453028885e+01,1.718296778096189925e+01,1.612603627451454713e+01,2.837998343809164936e+01,2.225931210365730450e+01,6.635017936679364681e+00,1.387226312816219576e+01,3.539743305967656628e+00,1.608242110445879902e+01,2.844610312603847291e+01,2.196300499166652642e+01,1.475314370330122138e+01,2.732457363477811185e+01,1.790643714742103043e+01
1.917832339783923246e+01,2.867852650680409354e+01,3.296359582681517963e+01,2.052354761395486804e+01,2.657902996545731611e+01,3.977017911233962622e+01,1.012210133123261180e+01,2.040444638294198398e+01,8.159681038057557956e+00,2.054562189640939707e+01,2.683282141076134053e+01,3.957695381977178783e+01,1.968391789332241615e+01,2.880973037487675725e+01,3.453204262112939205e+01
2.151430165608437051e+01,1.789115503737680513e+01,4.975780501324817351e+01,2.084533996046192073e+01,1.063792766934887979e+01,5.310621633435685141e+01,1.480390637198194703e+01,2.722865755144980682e+01,1.794614215220054021e+01,2.096061854133413860e+01,1.090752438363590038e+01,5.321182043345141466e+01,2.168229527251140354e+01,1.646644075442797117e+01,5.122399732879895140e+01
1.755185606610318416e+01,-2.535749708660212320e+00,5.283434826630261227e+01,1.455787947913257696e+01,-8.575883775277764798e+00,4.995663984970670413e+01,1.969471266889251737e+01,2.870280976464638911e+01,3.454986951796932715e+01,1.469017732666686626e+01,-8.582205938234398701e+00,5.019371372051966063e+01,1.702868345313776288e+01,-4.562954737595802612e+00,5.273364133066123571e+01
8.621216801505555694e+00,-1.485759435261358163e+01,4.321353709432912638e+01,5.298053941891895491e+00,-1.637717163475391047e+01,3.980880908718245337e+01,2.158440538325208280e+01,1.639856646028355058e+01,5.113287571350705463e+01,5.350093589251233794e+00,-1.655216680911066618e+01,3.994049286715196700e+01,7.700151080711115981e+00,-1.597374312238164151e+01,4.245537718643537772e+01
1.034310052285838388e-01,-1.694129177005520148e+01,3.565288309326663807e+01,-2.214883141945792833e+00,-1.669967564339055244e+01,3.433095576164994611e+01,1.684885800831086300e+01,-4.394849505789736099e+00,5.262096485979792249e+01,-2.248032227240275738e+00,-1.688679845990160189e+01,3.442293409936262094e+01,-7.806371212105742696e-01,-1.746399761831397512e+01,3.539345089790020893e+01
-5.653197346633774600e+00,-1.573740613115258036e+01,3.346327456562963221e+01,-6.961981606765581532e+00,-1.510941646037656660e+01,3.342219154728213937e+01,7.553564443879993817e+00,-1.563813840922619747e+01,4.254411595826814363e+01,-7.046608514069800933e+00,-1.525801715712345263e+01,3.356757148584151906e+01,-6.374525888074834334e+00,-1.601851629660775700e+01,3.380333086136967324e+01
