4.069988131523132324e-01,3.860091567039489746e-01,8.783608675003051758e-01,1.971972435712814331e-01,3.405734896659851074e-01,8.817549943923950195e-01,7.969080209732055664e-01,6.286847591400146484e-01,5.212348699569702148e-01,4.826162457466125488e-01,5.467861890792846680e-01,1.119381636381149292e-01,4.785520434379577637e-01,5.681510567665100098e-01,1.978205740451812744e-01
5.378318428993225098e-01,6.395573616027832031e-01,8.212460279464721680e-01,2.615607380867004395e-01,6.845376491546630859e-01,8.203756213188171387e-01,8.849362730979919434e-01,1.390099048614501953e+00,4.988782703876495361e-01,4.658697247505187988e-01,1.002069950103759766e+00,1.039814129471778870e-01,5.547970533370971680e-01,1.347041130065917969e+00,1.783667206764221191e-01
6.305140256881713867e-01,1.243993282318115234e+00,7.374654412269592285e-01,4.773893356323242188e-01,1.005653142929077148e+00,7.321187853813171387e-01,1.185402631759643555e+00,2.423346996307373047e+00,5.165492296218872070e-01,7.476776838302612305e-01,1.593705534934997559e+00,1.243655458092689514e-01,9.429852366447448730e-01,2.005364656448364258e+00,2.148592919111251831e-01
9.556677341461181641e-01,1.985216259956359863e+00,7.224842309951782227e-01,7.268848419189453125e-01,1.562680482864379883e+00,6.959498524665832520e-01,1.797052264213562012e+00,3.815732955932617188e+00,6.203284263610839844e-01,1.145414471626281738e+00,2.470160961151123047e+00,1.716191917657852173e-01,1.454051494598388672e+00,3.169171094894409180e+00,2.867697775363922119e-01
1.473634243011474609e+00,3.118819236755371094e+00,7.364903092384338379e-01,1.151921987533569336e+00,2.480127811431884766e+00,6.792276501655578613e-01,2.782169342041015625e+00,5.951259136199951172e+00,9.246532320976257324e-01,1.802700281143188477e+00,3.901760101318359375e+00,3.175119757652282715e-01,2.272155046463012695e+00,4.946936607360839844e+00,5.172550082206726074e-01
2.271343946456909180e+00,4.862963676452636719e+00,9.302406907081604004e-01,1.787260413169860840e+00,3.807083845138549805e+00,7.730353474617004395e-01,4.298401832580566406e+00,9.202917098999023438e+00,1.756001591682434082e+00,2.814322710037231445e+00,6.049561023712158203e+00,6.691711544990539551e-01,3.555951595306396484e+00,7.664652347564697266e+00,1.087948203086853027e+00
3.504954099655151367e+00,7.532965183258056641e+00,1.427142143249511719e+00,2.808786869049072266e+00,6.014485359191894531e+00,1.085141420364379883e+00,6.601497650146484375e+00,1.397417163848876953e+01,3.778011322021484375e+00,4.415179252624511719e+00,9.498026847839355469e+00,1.527585506439208984e+00,5.497487545013427734e+00,1.178502750396728516e+01,2.491335630416870117e+00
5.460399150848388672e+00,1.155480861663818359e+01,2.767141580581665039e+00,4.354053020477294922e+00,9.200949668884277344e+00,1.885532855987548828e+00,1.004799461364746094e+01,2.041841316223144531e+01,8.349469184875488281e+00,6.816528797149658203e+00,1.432363033294677734e+01,3.668067455291748047e+00,8.472012519836425781e+00,1.760079002380371094e+01,5.774868965148925781e+00
8.316846847534179688e+00,1.722233390808105469e+01,5.964584827423095703e+00,6.749227046966552734e+00,1.416674995422363281e+01,3.932990312576293945e+00,1.464676380157470703e+01,2.700519752502441406e+01,1.813447761535644531e+01,1.046617507934570312e+01,2.117630958557128906e+01,8.574563980102539062e+00,1.259466361999511719e+01,2.455572891235351562e+01,1.313655853271484375e+01
1.245809173583984375e+01,2.417383384704589844e+01,1.290799331665039062e+01,1.025233268737792969e+01,2.053495025634765625e+01,8.602198600769042969e+00,1.947908401489257812e+01,2.859596443176269531e+01,3.429700851440429688e+01,1.514864921569824219e+01,2.767072677612304688e+01,1.882062339782714844e+01,1.766443824768066406e+01,2.936269378662109375e+01,2.681900787353515625e+01
1.737450599670410156e+01,2.907836341857910156e+01,2.617360305786132812e+01,1.494136047363281250e+01,2.739938354492187500e+01,1.893006134033203125e+01,2.149310874938964844e+01,1.719886589050292969e+01,5.143159866333007812e+01,2.001232528686523438e+01,2.844216918945312500e+01,3.618994903564453125e+01,2.135891151428222656e+01,2.388129997253417969e+01,4.535303497314453125e+01
2.122931671142578125e+01,2.385843086242675781e+01,4.422182846069335938e+01,1.982203292846679688e+01,2.832435417175292969e+01,3.512009429931640625e+01,1.704032897949218750e+01,-3.894954681396484375e+00,5.256208801269531250e+01,2.169002151489257812e+01,1.496472549438476562e+01,5.202554321289062500e+01,1.981428337097167969e+01,4.186480522155761719e+00,5.432823562622070312e+01
2.010504150390625000e+01,5.558084487915039062e+00,5.389768218994140625e+01,2.138703155517578125e+01,1.524184608459472656e+01,5.236308670043945312e+01,8.122697830200195312e+00,-1.540228843688964844e+01,4.230459594726562500e+01,1.651525878906250000e+01,-6.516916751861572266e+00,5.204353713989257812e+01,1.202251911163330078e+01,-1.284461688995361328e+01,4.705659103393554688e+01
1.221986770629882812e+01,-1.181476306915283203e+01,4.731195831298828125e+01,1.669218826293945312e+01,-5.005078792572021484e+00,5.215102005004882812e+01,-3.362779319286346436e-01,-1.709579467773437500e+01,3.537108612060546875e+01,7.022946834564208984e+00,-1.648792076110839844e+01,4.161446762084960938e+01,2.619303464889526367e+00,-1.736545181274414062e+01,3.759018707275390625e+01
3.207635402679443359e+00,-1.683275222778320312e+01,3.808446502685546875e+01,7.241265296936035156e+00,-1.586678028106689453e+01,4.154181671142578125e+01,-5.864995002746582031e+00,-1.582591819763183594e+01,3.348526382446289062e+01,-1.303988814353942871e+00,-1.756132507324218750e+01,3.498369216918945312e+01,-4.065371990203857422e+00,-1.672387313842773438e+01,3.384920501708984375e+01
-3.830964803695678711e+00,-1.638381004333496094e+01,3.385649871826171875e+01,-9.610723853111267090e-01,-1.709602546691894531e+01,3.516716003417968750e+01,-9.014780044555664062e+00,-1.357016849517822266e+01,3.419065093994140625e+01,-6.754292488098144531e+00,-1.602056312561035156e+01,3.376190185546875000e+01,-8.254875183105468750e+00,-1.472210979461669922e+01,3.404035568237304688e+01
-7.920519351959228516e+00,-1.455308723449707031e+01,3.386605834960937500e+01,-6.520702362060546875e+00,-1.563433551788330078e+01,3.368125534057617188e+01,-1.023079395294189453e+01,-1.061937904357910156e+01,3.529208374023437500e+01,-9.672876358032226562e+00,-1.342182731628417969e+01,3.489393615722656250e+01,-1.012094116210937500e+01,-1.184247779846191406e+01,3.530912017822265625e+01
-9.909251213073730469e+00,-1.177843189239501953e+01,3.487802886962890625e+01,-9.384605407714843750e+00,-1.323636245727539062e+01,3.456447982788085938e+01,-9.901430130004882812e+00,-7.134254455566406250e+00,3.526932525634765625e+01,-1.059773921966552734e+01,-9.908350944519042969e+00,3.611106491088867188e+01,-1.027892684936523438e+01,-8.218770027160644531e+00,3.584488677978515625e+01
-1.016595172882080078e+01,-8.413407325744628906e+00,3.552509307861328125e+01,-1.040492820739746094e+01,-9.799186706542968750e+00,3.565037155151367188e+01,-8.603632926940917969e+00,-4.376325607299804688e+00,3.380682754516601562e+01,-9.898602485656738281e+00,-6.150665760040283203e+00,3.578054046630859375e+01,-9.208782196044921875e+00,-4.956633567810058594e+00,3.481775665283203125e+01
-9.181967735290527344e+00,-5.331126689910888672e+00,3.450559997558593750e+01,-9.833531379699707031e+00,-6.496372222900390625e+00,3.534951782226562500e+01,-6.909672737121582031e+00,-2.556270837783813477e+00,3.146191215515136719e+01,-8.284440040588378906e+00,-3.264941930770874023e+00,3.393278121948242188e+01,-7.421297550201416016e+00,-2.698765039443969727e+00,3.255723953247070312e+01
