-7.835169176470986319e-01,-3.874681317683512649e+00,2.923112344658286510e+00,-2.808834395289909747e+00,5.006320054061155211e+00,-1.163304092802341705e+00,3.067897887959297964e+00,-1.260344109999057993e+00,2.316980459936802461e+00,-1.906227323665399043e+00,9.370276674535277905e+00,4.649996294275846598e-01,3.547418989146494894e+00,5.442041246371364771e+00,-6.521645334676873240e-02,4.737728715481123842e+00,3.066460412750402043e+00,7.876978153632141488e-03,1.085966658428297649e+00,5.436200769680922917e+00,1.911220405574272752e+00,5.697022976869734467e-01,4.318488091372802096e+00,4.545414243255549436e-02,-7.918572135692041325e-01,-3.634847568218825042e+00,1.836831357847558799e+00,-2.667104862360857531e+00,4.948502272416463121e+00,1.077689429380118913e+00,1.782470296786651254e+00,1.100868412453717804e+00,4.636893357535918803e+00,2.181343787030514125e+00,1.263851513526370374e+00,-6.409155436907811865e-01,1.294740356464320730e+00,-4.130364517502369992e+00,8.268009661493868734e+00,-2.317135771552509382e+00,4.119120384441155913e+00,-2.718662540238735659e+00,1.272674387458379464e+00,-4.309658897689829793e+00,6.831693599462962396e+00,2.021561492962262729e+00,1.217163595427061429e+00,2.185554783874281259e+00,2.027122599095677824e+00,-2.225372058925399354e+00,1.155062245357093120e+00,8.396242607734110130e-01,6.666590818037508193e+00,-2.450099105554809142e+00,7.901443231903391151e+00,4.221637548935361473e+00,2.177862974938554075e+00,2.887232460545185120e+00,4.561599856098118799e+00,1.214328037241072966e+00,9.746246476313289442e-01,3.060440449775720051e+00,1.288500211245071914e-01,7.335566202595658503e+00,2.920605392160804392e+00,-3.692745420951766833e-01,7.716586379265106821e+00,-1.892921041427880757e+00,8.818230002452206451e-01,-1.647979603456942721e+00,6.888344661714174144e-02,-3.586788073953002809e-01,3.068895249506743195e+00,5.097727292202162142e-01,4.297267739202627723e+00,3.342529655951427703e+00,-1.000745352742530070e+00,4.087868591338366109e+00,1.574349394802548208e+00,5.347107660242500948e+00,3.518359969467492743e+00,4.219600766938657266e+00,2.978193430553840670e+00,2.664928808864982290e+00,1.039388727603281382e+00,3.493588740765787293e+00,2.198150268614633696e+00,7.792616905767292934e+00,4.693059154198228611e-01,1.392072965191578859e+00,-1.560432715393450298e+00,5.866190877667260217e+00,-2.807619705854915715e+00,7.441309515306038236e+00,1.964682100422824318e+00,3.386803272926603992e+00,2.266771068669468647e+00,1.371014077806498976e+00,1.473411265237977386e+00,-3.424454614801561103e+00
-1.302352462364494423e+00,-3.607865572766089990e+00,2.110876606756769025e+00,-3.149004563171223570e+00,4.811905169408034588e+00,-1.557324088654643113e+00,3.089458774516213868e+00,-1.313692102337167045e+00,1.695330547729214876e+00,-2.152171731377691799e+00,9.397133820508583923e+00,2.120967573988263855e-01,3.618939834549978585e+00,5.537367014653665542e+00,-1.899170694883184074e-01,4.901577531785251018e+00,3.238391056266845425e+00,4.452510365413507865e-01,1.750311125363190667e+00,5.475560198306834714e+00,2.127048571391904286e+00,5.635996307591130128e-01,4.450551787121743708e+00,5.903428123603191580e-01,-6.311429061613121894e-01,-3.290251546514883163e+00,1.216240059754603475e+00,-2.349376497679952269e+00,5.259062169954674459e+00,1.057220131068347779e+00,2.202557931530895186e+00,1.414317564601345945e+00,4.782043396686480818e+00,2.123715197484342898e+00,1.560323782395652170e+00,-4.869083202859563753e-01,8.173653504224054345e-02,-4.799003415566187591e+00,7.317203049964120076e+00,-3.600170624366550776e+00,3.891266664174986012e+00,-2.544161151648098862e+00,6.317223059074117408e-04,-3.476224752504580184e+00,7.303373529485040372e+00,2.004263563316122099e+00,1.495114812387290826e+00,2.125486271633586277e+00,2.330184695306568354e+00,-1.907723978333749848e+00,1.620562969405265008e+00,1.297863355180562395e-01,5.942454938104908990e+00,-2.781911416917215440e+00,8.691672404827242460e+00,3.892956725044715682e+00,2.461102768164815213e+00,2.910409702376582697e+00,4.601947045247071877e+00,1.423900180352019040e+00,1.119474350450585520e+00,3.312085463052706569e+00,3.936509305213264365e-01,7.238921567379637878e+00,3.109262655778723516e+00,-1.511488098882985964e+00,7.599367121565891559e+00,-1.843540855458270178e+00,1.041677997673432277e+00,-1.275223829022500643e+00,3.422142641186519674e-01,2.987647116101149747e-02,3.375641870795061283e+00,8.440332620350746717e-01,4.225583282023121612e+00,3.525141888090403519e+00,-9.513738488234181334e-01,4.655519260201539389e+00,1.636594880239685246e+00,5.806765579016927248e+00,3.260377035544376412e+00,4.290807199786779158e+00,2.835972482281376106e+00,2.912559128681657672e+00,1.186030424589302745e+00,4.174988637906577260e+00,1.387792716797890069e+00,7.791915656598360052e+00,2.530128920098040912e-01,1.294531705465275184e+00,-2.142255893835193881e+00,4.806361336856545208e+00,-3.495175569208655020e+00,7.920859029188877187e+00,1.482475750538741144e+00,3.527840220971216745e+00,2.399995086847711789e+00,1.268587457710159683e+00,2.023223879383078572e+00,-2.757766546026792831e+00
-1.525735258977550357e+00,-3.280362995768564272e+00,1.297520074312942473e+00,-3.358587438118166180e+00,4.513560175784290251e+00,-1.914370423204571514e+00,3.122373596467578949e+00,-1.247108181665115278e+00,1.017533793380132279e+00,-2.240918592695761102e+00,9.369436986368301135e+00,-3.096552186185499989e-02,3.713431511247195171e+00,5.621930139594176090e+00,-3.158218389246659763e-01,5.134877689625315433e+00,3.353094812872142505e+00,9.131498305341335664e-01,2.338606298597023070e+00,5.452597653008808720e+00,2.336280386361915262e+00,6.022903665405398010e-01,4.557463845956421622e+00,1.040278860288746721e+00,-3.238717356638904921e-01,-2.913253717801043141e+00,7.446158734654861888e-01,-1.940233395868918631e+00,5.552556192013323511e+00,9.688999884521704020e-01,2.656231092335123556e+00,1.618993545869286121e+00,4.922813176089890774e+00,2.014172110267720583e+00,1.846233525756865612e+00,-5.699699378085101853e-02,-1.017276136429597466e+00,-5.271943654197219331e+00,5.959968391858898151e+00,-4.528455091822309875e+00,3.715985315916094489e+00,-2.032872564105585145e+00,-8.708774199694855334e-01,-2.335478249939154871e+00,7.693897421439312545e+00,1.900676553172249150e+00,1.788897395846422045e+00,2.029419453438800147e+00,2.580655677094993550e+00,-1.692040570391621923e+00,1.832677425115150749e+00,-5.731749984933827147e-01,4.985818871736620750e+00,-3.017163687185389964e+00,9.466375839826284277e+00,3.436867084826602525e+00,2.780738683951666346e+00,2.915070634559610241e+00,4.632829098423626668e+00,1.628115559207178986e+00,1.253436070815145298e+00,3.610526900306372244e+00,6.234076557381560413e-01,6.965782665003615648e+00,3.272868002127110820e+00,-2.622945080954959707e+00,7.395171096037421066e+00,-1.833062755275058464e+00,1.212705933786933032e+00,-9.265271115811295477e-01,6.760271436642737442e-01,4.122292381287734342e-01,3.708899407874135523e+00,1.139947834844602381e+00,4.103815980142397457e+00,3.675529351496371611e+00,-9.810568986069557740e-01,5.222387646498583003e+00,1.476993490278831089e+00,6.231233077716484381e+00,2.901131738053373432e+00,4.423755476370659245e+00,2.664054256735398862e+00,3.186199553883331870e+00,1.109491566903208604e+00,4.589975935644948990e+00,3.655026821438212004e-01,7.801226096668823828e+00,6.022426475384005939e-02,1.182510090029374572e+00,-2.580923621334658247e+00,3.412698081042559117e+00,-4.001573854835076105e+00,8.291680881035670581e+00,9.450453815256767420e-01,3.697097789746379704e+00,2.555025956523187425e+00,1.103592833215587321e+00,2.514470055576295326e+00,-2.017049366956291223e+00
-1.491654038113461533e+00,-2.909854159291636044e+00,5.554565865349945231e-01,-3.435607140342769927e+00,4.127022791843907079e+00,-2.211515821317559638e+00,3.184087392304989717e+00,-1.044945772856574751e+00,3.702904190487074088e-01,-2.163672981979911203e+00,9.287383059052737977e+00,-2.607992026527189977e-01,3.827051849598807731e+00,5.693977181493453443e+00,-4.570035977032702035e-01,5.442839058859747503e+00,3.419602428296376395e+00,1.396472727714336504e+00,2.843579798039941764e+00,5.371059089759232741e+00,2.538972158924567069e+00,6.694469038660021409e-01,4.656097771161182841e+00,1.367390234514526126e+00,6.403500192054965845e-02,-2.521903104729643186e+00,4.433921513897460809e-01,-1.482723175003750615e+00,5.814399853918233774e+00,7.994034139277433892e-01,3.132697604063742425e+00,1.699594218673392998e+00,5.065427474914135253e+00,1.885285003253329927e+00,2.062571464403962107e+00,6.454149279718347509e-01,-1.754630083798809803e+00,-5.474876941477280212e+00,4.342448026647790726e+00,-5.072075185660020580e+00,3.621625661005003494e+00,-1.411588004058636159e+00,-1.223307315864374800e+00,-1.041742108123827615e+00,7.977845844440079937e+00,1.703126101033168638e+00,2.098466477364731464e+00,1.892390316701150210e+00,2.802094910620426482e+00,-1.564093558983673526e+00,1.883298074523352739e+00,-1.119492849498524123e+00,3.833191726056080828e+00,-3.096762812966393774e+00,1.016624387489175518e+01,2.831122475926559634e+00,3.149397282535482123e+00,2.893977722580272083e+00,4.657414222381692781e+00,1.832678824444526233e+00,1.370876363180297375e+00,3.934333987984433456e+00,8.050746368680615772e-01,6.517835669923682573e+00,3.400990785366690972e+00,-3.688030469015814994e+00,7.106565183158142673e+00,-1.853823397650389726e+00,1.396679749548144001e+00,-5.981201619356883992e-01,1.065418390770966672e+00,7.745447997978540666e-01,4.047898285426656528e+00,1.391986578854539136e+00,3.924766591978665176e+00,3.789797031999500465e+00,-1.136727771864831205e+00,5.722585530777264395e+00,1.056374221932871782e+00,6.639613252111270292e+00,2.427626794587560255e+00,4.620925197711232890e+00,2.421019681997969908e+00,3.457500664892578346e+00,7.655081241726759966e-01,4.707561463063209217e+00,-7.677296210991462200e-01,7.808305313476633813e+00,-1.065021472023893190e-01,1.155721407888112839e+00,-2.747366742069254908e+00,1.803010623867153495e+00,-4.216928870476486679e+00,8.505622188052818444e+00,3.660277029817542438e-01,3.898307709690112421e+00,2.724682732928433992e+00,9.181115614629887789e-01,2.906168519523253391e+00,-1.271618025825014264e+00
-1.262392272305524088e+00,-2.504280998311851469e+00,-5.900339563126905107e-02,-3.393227350661803143e+00,3.676993930449270476e+00,-2.429303695083125714e+00,3.283425458899302818e+00,-7.213391616196350720e-01,-1.672249649567804641e-01,-1.944866234372117031e+00,9.156175863508668300e+00,-4.732471304384007760e-01,3.951913423893590682e+00,5.749819316395941904e+00,-6.265330626414424842e-01,5.827359323359740273e+00,3.439959497112851761e+00,1.880928110089281624e+00,3.263798080954052772e+00,5.236361910155617139e+00,2.736908354208821947e+00,7.434840987342904439e-01,4.760725482278535203e+00,1.567868034051827841e+00,4.764992513483747860e-01,-2.130308663653253998e+00,3.139400098597994737e-01,-1.033483293199125352e+00,6.029345711864848134e+00,5.327529892792165489e-01,3.618540265116705790e+00,1.650198428746655122e+00,5.211295981153521772e+00,1.781076455101263001e+00,2.154997521933439852e+00,1.496167734316924847e+00,-1.960361556191824173e+00,-5.423563389123904344e+00,2.636912989204123203e+00,-5.252363224463001856e+00,3.608939980330003294e+00,-8.430706399790650618e-01,-1.065015452570778010e+00,2.025725906843858781e-01,8.154637485539092623e+00,1.406212961154854835e+00,2.422921335429699674e+00,1.706889428443221224e+00,3.003503338132412992e+00,-1.493962805778785707e+00,1.883739441149218763e+00,-1.417290861419050030e+00,2.588545503001026482e+00,-2.991354735495885819e+00,1.072139061712620212e+01,2.054840867465211218e+00,3.579978069289977416e+00,2.838603129719523555e+00,4.678668437024758653e+00,2.042077620741355570e+00,1.463573596786515552e+00,4.259605314519893327e+00,9.340445922243121313e-01,5.909022436995971184e+00,3.473570327839688776e+00,-4.684104060789962887e+00,6.733468635465026608e+00,-1.897154630621212368e+00,1.598875231124857965e+00,-2.867351100453578439e-01,1.503859706567120424e+00,1.099497207454094960e+00,4.373733751670477510e+00,1.599085622398683570e+00,3.675683017638635697e+00,3.855173867081840733e+00,-1.473060492725347670e+00,6.068021315679981598e+00,3.490236308037512059e-01,7.030848725488382023e+00,1.811965764330593531e+00,4.874566111524329060e+00,2.059418492146410262e+00,3.688237568207220818e+00,1.800396418493545037e-01,4.492129567088555042e+00,-1.906047528424570148e+00,7.799204202881010239e+00,-2.802248618184600693e-01,1.280355600996972765e+00,-2.574926700116476397e+00,1.893724118386516109e-01,-4.086244992974859436e+00,8.530463642158682802e+00,-2.344923632286010917e-01,4.138371175271350566e+00,2.900252175407653787e+00,7.454350935287491486e-01,3.197535494157797142e+00,-5.832246454291130089e-01
-9.087896058576587777e-01,-2.068828775648890783e+00,-5.116696863550544983e-01,-3.253334883895165230e+00,3.193636378364494099e+00,-2.552047783325692265e+00,3.420292819072260571e+00,-3.120914905013819074e-01,-5.437190054569505104e-01,-1.633334999958484968e+00,8.984974286282271905e+00,-6.640311083437806516e-01,4.076148104096115610e+00,5.783028940159759657e+00,-8.375995426071549677e-01,6.286743212101634448e+00,3.408550840009317628e+00,2.354651410195213401e+00,3.603362061301588870e+00,5.053690957458899291e+00,2.933266155296414546e+00,8.017159623006772096e-01,4.879692624170042237e+00,1.653327212374312793e+00,8.742948011714286594e-01,-1.749699170541812787e+00,3.355583226274808650e-01,-6.568411316030182689e-01,6.180446202559604529e+00,1.528027615681388507e-01,4.096684002958016713e+00,1.476195138118226780e+00,5.359821562232236047e+00,1.733166616162803875e+00,2.127128429592237246e+00,2.304355131142800328e+00,-1.610808979641701777e+00,-5.159023506488373378e+00,1.003219439985840511e+00,-5.111350844657180481e+00,3.669216677616075284e+00,-3.886405191380422619e-01,-4.974795081270269037e-01,1.200562943687341955e+00,8.246080873118534882e+00,1.005368039349419984e+00,2.757901153155102758e+00,1.466943415601208445e+00,3.184595740768499272e+00,-1.457119038530565902e+00,1.919120556683849399e+00,-1.448998601974117895e+00,1.392602379282090741e+00,-2.738361156539021568e+00,1.106164054798708207e+01,1.092180606426553124e+00,4.083288396312341639e+00,2.738953260315291072e+00,4.699521225232546229e+00,2.258766900503764496e+00,1.521659356305555599e+00,4.564993255279889972e+00,1.013388875081796092e+00,5.169095437116945746e+00,3.466919312036564005e+00,-5.580516686213590205e+00,6.275715884114942078e+00,-1.953614827710568491e+00,1.826935923250864180e+00,8.291272215489073338e-03,1.981448173171362459e+00,1.368037941268205104e+00,4.670426161951489519e+00,1.763434450825773325e+00,3.339520990647203202e+00,3.849291793971964193e+00,-2.032632908964454810e+00,6.139461252228934462e+00,-6.477869629482422287e-01,7.366168692912388849e+00,1.017059263246268941e+00,5.161102574672595367e+00,1.542883074170005919e+00,3.849879450654237978e+00,-5.380985263474353797e-01,3.911200829170660587e+00,-2.945963534763850422e+00,7.754026667614643209e+00,-5.046378785387035659e-01,1.543443006343082846e+00,-2.083595589673204795e+00,-1.194670708976040885e+00,-3.644347877223867549e+00,8.360953859188848369e+00,-8.316897566951453324e-01,4.425254324938541650e+00,3.075197317190928370e+00,6.022712129114532464e-01,3.412942031537847143e+00,6.952879020853452996e-03
-4.970529677485632236e-01,-1.611675533639490343e+00,-7.912014634119649559e-01,-3.039882575948601673e+00,2.709452095834273599e+00,-2.568288283338129308e+00,3.589592291998160878e+00,1.396591509353654614e-01,-7.439602796708937316e-01,-1.287388259431909043e+00,8.784846741820139471e+00,-8.297459409488455728e-01,4.184068871351387386e+00,5.783154959365911729e+00,-1.104535058217485988e+00,6.814882898263221911e+00,3.312982644619755224e+00,2.809861047942352918e+00,3.870724334736504346e+00,4.826338720310507036e+00,3.131619390322644580e+00,8.226334228115108615e-01,5.015764021442751464e+00,1.642205462129223692e+00,1.236314369748084063e+00,-1.388945271954515892e+00,4.669226626294339377e-01,-4.154563987175260986e-01,6.246517218158896156e+00,-3.521773193281195757e-01,4.545321951040508957e+00,1.191590650022741338e+00,5.513140269140287764e+00,1.743110159659537084e+00,2.051038370509033815e+00,2.904582816020257141e+00,-8.189761582646848392e-01,-4.702099219073113900e+00,-4.290028346447656848e-01,-4.695088007736457847e+00,3.793433634876108407e+00,-3.911599691850561888e-02,3.274905168413874135e-01,1.800604272794863459e+00,8.282902369779996832e+00,4.956810121759493981e-01,3.093707888297277719e+00,1.169774028414532596e+00,3.340415678304929692e+00,-1.441358736470746749e+00,2.024635955489540340e+00,-1.255331670218130746e+00,3.588986405481414121e-01,-2.453507202511027163e+00,1.112296115398038410e+01,-6.238968663001775994e-02,4.664288888365276442e+00,2.583737982491089546e+00,4.723109681644649172e+00,2.482738047520989255e+00,1.535328410936023680e+00,4.835561329460809965e+00,1.053059394464371135e+00,4.345230721238205085e+00,3.363116579016563801e+00,-6.341525575326545372e+00,5.735811362550769843e+00,-2.012697383656107508e+00,2.089276757325673195e+00,2.824743321332290891e-01,2.484263382722109004e+00,1.562113380585090194e+00,4.925356039817683218e+00,1.890425300527333707e+00,2.902428250903412277e+00,3.751780337657202757e+00,-2.808714561231507201e+00,5.785163682346379233e+00,-1.890686500824291905e+00,7.550918865136259761e+00,1.384273906845562285e-02,5.436332136214749866e+00,8.663993534445673106e-01,3.941608703103446132e+00,-1.211190464009260559e+00,2.967833123610220891e+00,-3.789494385706525748e+00,7.643771438188664114e+00,-7.948392364319069037e-01,1.867758299231793595e+00,-1.366232555033504603e+00,-2.188321581784750780e+00,-3.005702324149264193e+00,8.018007964604306537e+00,-1.398064059948703530e+00,4.765202901621565346e+00,3.245809633789797477e+00,4.901975714028129483e-01,3.584349669648645875e+00,4.823120407038525292e-01
-7.952426586029172351e-02,-1.145956195441303560e+00,-9.059117292572945734e-01,-2.774351240584319367e+00,2.256686497358605159e+00,-2.471844426748651902e+00,3.785019551960343343e+00,5.957533489575561614e-01,-7.837743464771288471e-01,-9.604890644794721322e-01,8.566679539589609149e+00,-9.691161719472842773e-01,4.256749089372039663e+00,5.733872214357724317e+00,-1.443180240420993243e+00,7.399838944596043966e+00,3.136133282576878845e+00,3.243886765997019861e+00,4.076898773789551456e+00,4.554483697002908116e+00,3.334488055381208849e+00,7.867588040346321643e-01,5.168020287019315262e+00,1.553384600036133989e+00,1.556694252799324829e+00,-1.055779141966144197e+00,6.519613330916971261e-01,-3.582086609174471858e-01,6.198722498513492773e+00,-9.832501503790365138e-01,4.936550233672835297e+00,8.137548920496191496e-01,5.678936639584636126e+00,1.787100591790735216e+00,2.022926183822770341e+00,3.219557478643583437e+00,2.185068555914310151e-01,-4.059688234514392313e+00,-1.564090647376955356e+00,-4.049391317367913246e+00,3.973099761560270338e+00,2.253702706347178175e-01,1.239617929698635823e+00,1.913197336811573557e+00,8.285615094440554884e+00,-1.274572611310854642e-01,3.414208404353844095e+00,8.166739934769701170e-01,3.464781279709359563e+00,-1.440516212671480556e+00,2.193829602504171472e+00,-8.954732833082220678e-01,-4.809842529981530057e-01,-2.294099216611612757e+00,1.083912618797044658e+01,-1.395676229152056358e+00,5.316829615080107985e+00,2.361201500155617694e+00,4.753135485270751026e+00,2.711641074939157292e+00,1.497073650819102042e+00,5.064611773028988573e+00,1.069167399643417227e+00,3.498059719862148587e+00,3.160427682251891746e+00,-6.932909038997858708e+00,5.121606737190622205e+00,-2.062371559618635608e+00,2.392587340733227208e+00,5.239226147211906159e-01,2.995210844626950752e+00,1.668032039225004759e+00,5.129759069348419409e+00,1.991260572783487115e+00,2.366341730372401475e+00,3.576198579892233553e+00,-3.696431210867523909e+00,4.857087433002735821e+00,-3.256006092629508686e+00,7.429602925206825859e+00,-1.186933845587200942e+00,5.633165930943931698e+00,6.684503665974814157e-02,3.994608532913519472e+00,-1.639451856914089456e+00,1.741603323236181833e+00,-4.351833784339643074e+00,7.439386861570199017e+00,-1.123193603736132085e+00,2.171937850399137115e+00,-5.443114931870376427e-01,-2.751970607503356980e+00,-2.312992425378751715e+00,7.536637406812290330e+00,-1.904798733297066837e+00,5.160242261801351482e+00,3.410482391304515026e+00,4.014222781795623862e-01,3.739298884044917060e+00,8.465866558027892452e-01
3.096874439528966017e-01,-6.880303145452225655e-01,-8.783555109898878444e-01,-2.473974879503993307e+00,1.865211308327782813e+00,-2.262845032676810586e+00,4.000249265727896741e+00,1.028742976380294438e+00,-6.977843473289020437e-01,-6.924502911794091498e-01,8.339720929901563551e+00,-1.084419917986287230e+00,4.273632518187768348e+00,5.610669989321448448e+00,-1.869740631858926472e+00,8.021639792381547451e+00,2.858856844118212948e+00,3.659239702412755868e+00,4.233505313720977270e+00,4.234507879983642198e+00,3.541644084226880373e+00,6.768215320086767850e-01,5.333529253478849874e+00,1.402420017237496541e+00,1.839727912324223835e+00,-7.579326289289894936e-01,8.306289097134111898e-01,-5.066888530259304746e-01,5.998700697168460216e+00,-1.723628551670380871e+00,5.234701600717778014e+00,3.598818597578505862e-01,5.869870289265899821e+00,1.831027847697623168e+00,2.107636477838256805e+00,3.266544975149042962e+00,1.286516680736748075e+00,-3.258133544443635010e+00,-2.344160785075944720e+00,-3.224762240875914454e+00,4.194111038168615302e+00,3.911673960552523033e-01,2.072533976084258711e+00,1.512683872919976524e+00,8.245975687702216561e+00,-8.641767485446210095e-01,3.696517028374385117e+00,4.143522684350779972e-01,3.552378597211538036e+00,-1.445994810823370447e+00,2.401989839362623780e+00,-4.087443031519636394e-01,-1.175800081246405560e+00,-2.384367754037969522e+00,1.012034427226869049e+01,-2.860814461647292806e+00,6.017208455770449937e+00,2.060935784242842850e+00,4.794323219421156246e+00,2.941430823472853895e+00,1.403853687006547224e+00,5.253059308775771541e+00,1.082231675795703563e+00,2.690707360188082209e+00,2.879999199955148192e+00,-7.330355154499382131e+00,4.448529920263460724e+00,-2.089044608755105781e+00,2.738323843172689287e+00,7.125357556308380413e-01,3.496281168416500496e+00,1.680194970613407834e+00,5.279396979988744576e+00,2.086675745414459993e+00,1.754888556784811815e+00,3.408535604005956454e+00,-4.465983840777802527e+00,3.315386135603300310e+00,-4.525059655526877833e+00,6.823367556343553630e+00,-2.497966849639061682e+00,5.665842614181835657e+00,-7.830818565544170884e-01,4.053598625194877236e+00,-1.671141318138226195e+00,4.017266093494914481e-01,-4.582724766330263932e+00,7.130381773760505304e+00,-1.438905764698043210e+00,2.416359069090471490e+00,2.790551582214615967e-01,-2.945965021178478693e+00,-1.681285981334648350e+00,6.952062377149068162e+00,-2.321713983201112885e+00,5.606377910833900025e+00,3.569017993908993880e+00,3.243759977678503659e-01,3.896263038137423251e+00,1.115531762222457646e+00
6.542649957414320427e-01,-2.538628087139777612e-01,-7.391960944787668852e-01,-2.151957127011846271e+00,1.560895063672816496e+00,-1.948343179886494081e+00,4.228112783106249495e+00,1.421651865715946927e+00,-5.269125563629362130e-01,-5.072445008251250664e-01,8.110835075219830159e+00,-1.182854457490868150e+00,4.216148928901867876e+00,5.378774717742491163e+00,-2.397060252503504074e+00,8.649002465488775826e+00,2.463013119428356656e+00,4.062743207422609082e+00,4.351105339064045729e+00,3.858942809042202438e+00,3.748252821059226747e+00,4.778741985077063492e-01,5.507945841870179216e+00,1.199975329703271809e+00,2.094307041473748132e+00,-5.020981629584997386e-01,9.541299410412782400e-01,-8.428925155125953639e-01,5.602923046918280470e+00,-2.531999978851412259e+00,5.395462714887832689e+00,-1.531209893993900062e-01,6.099271896763360346e+00,1.839694240197336184e+00,2.315871723190238374e+00,3.122889791554480876e+00,2.212742698456898971e+00,-2.363400314737705177e+00,-2.755060205674752183e+00,-2.285996953669193310e+00,4.428380896491869834e+00,4.078796340774608065e-01,2.679922733768720811e+00,6.373810001597650654e-01,8.114792041122761646e+00,-1.701484035635341563e+00,3.911846678932607180e+00,-2.331149996667342128e-02,3.600328730224751972e+00,-1.441814602919877508e+00,2.621189639277356598e+00,2.011317568464873196e-01,-1.785740469600977542e+00,-2.741790118300860168e+00,8.844810104041924248e+00,-4.353882016644798014e+00,6.718015077240941935e+00,1.676881285188222215e+00,4.852850159954329001e+00,3.167302619749613690e+00,1.258419685667742316e+00,5.406786053659313751e+00,1.113388149210602363e+00,1.974020796458336946e+00,2.563825918462914633e+00,-7.526253043069512927e+00,3.740797065023591106e+00,-2.078797199846710964e+00,3.118819267808270901e+00,8.218791810493371042e-01,3.971520368498430820e+00,1.604205893850387810e+00,5.373922254804679888e+00,2.204957074119638705e+00,1.097823795834475646e+00,3.392636889630734842e+00,-4.817005736382415471e+00,1.362670210950688743e+00,-5.444229152253747372e+00,5.630756763366918882e+00,-3.744270085176856000e+00,5.449316732189942947e+00,-1.588914427530361717e+00,4.146779518622225602e+00,-1.261735312626938166e+00,-8.365198810007050678e-01,-4.489859734564757510e+00,6.735398631096811251e+00,-1.695800138876189855e+00,2.605618254508282217e+00,1.042399601700536582e+00,-2.874068533793290747e+00,-1.169205104136276763e+00,6.293728871016526227e+00,-2.616332840473971633e+00,6.092401238568773358e+00,3.722386767444474387e+00,2.472159301163328049e-01,4.065197848275291292e+00,1.308757542926729966e+00
