RDE-GPR_rmse,GRU_rmse,LSTM_rmse,"GRU-
ODE-Bayes_rmse",RDE-GPR_mae,GRU_mae,LSTM_mae,"GRU-
ODE-Bayes_mae"
7.9179568892947465,12.596762819274652,11.900656013422369,10.615377309889572,6.5416632379577395,10.725846354166606,9.865619791666782,9.470679687500251
7.2457420366479,11.24911553747517,10.93296031379965,9.537469024794042,5.941759474286452,9.328455729166459,9.301471354166551,8.002776041666644
7.397634787518765,9.718588785587077,10.76053572781941,8.607866743960217,6.209455338225098,7.852551432291648,9.025420572916724,6.75477929687501
