6.442086696624755859e-01,6.093338727951049805e-01,8.709552884101867676e-01,3.593463301658630371e-01,4.796501994132995605e-01,1.088654547929763794e-01,2.459457218647003174e-01,3.544023931026458740e-01,1.356154382228851318e-01,4.461265504360198975e-01,6.457066535949707031e-01,6.793281435966491699e-01,5.220425128936767578e-01,5.535548925399780273e-01,9.299799799919128418e-01
8.136882781982421875e-01,1.003733873367309570e+00,7.885776162147521973e-01,4.221098124980926514e-01,7.099589109420776367e-01,8.767396211624145508e-02,3.329178988933563232e-01,5.627604722976684570e-01,1.379894167184829712e-01,5.154888033866882324e-01,1.284095048904418945e+00,6.175413727760314941e-01,6.138436198234558105e-01,1.152179718017578125e+00,8.953040838241577148e-01
9.781179428100585938e-01,1.934242486953735352e+00,7.554585933685302734e-01,5.875485539436340332e-01,1.220023393630981445e+00,1.126779541373252869e-01,4.652549624443054199e-01,9.469159841537475586e-01,1.255695968866348267e-01,8.886970281600952148e-01,1.904758810997009277e+00,5.933001041412353516e-01,8.968475461006164551e-01,1.865368247032165527e+00,8.017962574958801270e-01
1.466439843177795410e+00,3.057683467864990234e+00,7.794066667556762695e-01,8.999888896942138672e-01,1.921641588211059570e+00,1.249931827187538147e-01,7.192804813385009766e-01,1.524726867675781250e+00,1.454333662986755371e-01,1.366396069526672363e+00,2.967572212219238281e+00,6.239338517189025879e-01,1.375930547714233398e+00,2.925746917724609375e+00,8.487604260444641113e-01
2.255874872207641602e+00,4.790213108062744141e+00,9.390708208084106445e-01,1.395627260208129883e+00,3.003579616546630859e+00,2.213160097599029541e-01,1.125539541244506836e+00,2.396177768707275391e+00,1.957468241453170776e-01,2.141935825347900391e+00,4.627507209777832031e+00,7.850711345672607422e-01,2.121928930282592773e+00,4.563440322875976562e+00,9.649607539176940918e-01
3.474951982498168945e+00,7.429632663726806641e+00,1.446735024452209473e+00,2.190533876419067383e+00,4.728404045104980469e+00,4.239073097705841064e-01,1.763649582862854004e+00,3.779992818832397461e+00,3.238730132579803467e-01,3.323232173919677734e+00,7.137774944305419922e+00,1.251433849334716797e+00,3.311028480529785156e+00,7.065025806427001953e+00,1.423531651496887207e+00
5.414051055908203125e+00,1.136829757690429688e+01,2.700671434402465820e+00,3.442040681838989258e+00,7.322518825531005859e+00,9.735075831413269043e-01,2.779273748397827148e+00,5.934523105621337891e+00,6.738978028297424316e-01,5.167064666748046875e+00,1.099843406677246094e+01,2.414833784103393555e+00,5.136421203613281250e+00,1.092630577087402344e+01,2.559044599533081055e+00
8.214190483093261719e+00,1.700982856750488281e+01,5.770569801330566406e+00,5.326173305511474609e+00,1.134881019592285156e+01,2.257785081863403320e+00,4.330859184265136719e+00,9.209701538085937500e+00,1.510208010673522949e+00,7.900815486907958984e+00,1.644642829895019531e+01,5.265459537506103516e+00,7.862391471862792969e+00,1.628418159484863281e+01,5.341786861419677734e+00
1.229265594482421875e+01,2.393914031982421875e+01,1.267294883728027344e+01,8.165297508239746094e+00,1.693919754028320312e+01,5.436302185058593750e+00,6.660875797271728516e+00,1.412099266052246094e+01,3.493672132492065430e+00,1.185112857818603516e+01,2.333199691772460938e+01,1.156308555603027344e+01,1.184392738342285156e+01,2.317879295349121094e+01,1.175232887268066406e+01
1.717625617980957031e+01,2.892079544067382812e+01,2.554917144775390625e+01,1.229255390167236328e+01,2.409062194824218750e+01,1.219334983825683594e+01,1.027365303039550781e+01,2.069349479675292969e+01,8.328279495239257812e+00,1.674646377563476562e+01,2.880881500244140625e+01,2.404288864135742188e+01,1.668989372253417969e+01,2.863295555114746094e+01,2.385284614562988281e+01
2.110523223876953125e+01,2.444099044799804688e+01,4.364977264404296875e+01,1.735869789123535156e+01,2.923630905151367188e+01,2.599240493774414062e+01,1.499698638916015625e+01,2.734883499145507812e+01,1.798541641235351562e+01,2.083085250854492188e+01,2.547286224365234375e+01,4.214429473876953125e+01,2.093960952758789062e+01,2.563320922851562500e+01,4.211133575439453125e+01
2.008036041259765625e+01,6.153541564941406250e+00,5.383799743652343750e+01,2.133412551879882812e+01,2.461778068542480469e+01,4.385437393188476562e+01,1.998428153991699219e+01,2.859863281250000000e+01,3.534423446655273438e+01,2.049983787536621094e+01,8.059607505798339844e+00,5.374664688110351562e+01,2.060399627685546875e+01,8.270488739013671875e+00,5.358108139038085938e+01
1.256084346771240234e+01,-1.135365772247314453e+01,4.717011260986328125e+01,2.028505325317382812e+01,6.329390525817871094e+00,5.402154541015625000e+01,2.159487533569335938e+01,1.569460010528564453e+01,5.087253570556640625e+01,1.357766437530517578e+01,-1.042059612274169922e+01,4.873018264770507812e+01,1.339915275573730469e+01,-1.023926162719726562e+01,4.854932022094726562e+01
